id,numero_da_amostra,tipo_da_forma_de_abastecimento,ano,mes,data_da_coleta,area,zona,latitude,longitude,parametro,resultado,procedencia_da_coleta,ponto_de_coleta,resultado_original,resultado_numerico,data_coleta,bairro,conforme
630,250104000788,SAA,2025,5,2025-05-19,PERIPERI,Urbana,-12.8647411,-38.4568219,Cloro residual livre (mg/L),"3,04",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"3,04",3.04,2025-05-19,PERIPERI,False
631,250104000787.1,SAA,2025,5,2025-05-15,FEDERACAO,Urbana,-12.9975004,-38.5130478,Cloro residual livre (mg/L),"3,16",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"3,16",3.16,2025-05-15,FEDERACAO,False
632,250104000785,SAA,2025,5,2025-05-15,FEDERACAO,Urbana,-12.9975004,-38.5127773,Cloro residual livre (mg/L),"0,65",INTRA-DOMICILIAR / INTRA-PREDIAL,Torneira após a reservação,"0,65",0.65,2025-05-15,FEDERACAO,True
633,250104000786,SAA,2025,5,2025-05-15,FEDERACAO,Urbana,-12.9975004,-38.5127773,Cloro residual livre (mg/L),"0,2",INTRA-DOMICILIAR / INTRA-PREDIAL,Torneira após a reservação,"0,2",0.2,2025-05-15,FEDERACAO,True
634,250104000784,SAA,2025,5,2025-05-08,CABULA,Urbana,-12.9585879,-38.4673789,Cloro residual livre (mg/L),"3,27",SISTEMA DE DISTRIBUIÇÃO,Reservatório de distribuição,"3,27",3.27,2025-05-08,CABULA,False
635,250104000778,SAA,2025,5,2025-05-08,NARANDIBA,Urbana,-12.953021,-38.4488291,Cloro residual livre (mg/L),"2,81",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"2,81",2.81,2025-05-08,NARANDIBA,False
636,250104000780,SAA,2025,5,2025-05-08,JARDIM SANTO INACIO,Urbana,-12.9299969,-38.461718,Cloro residual livre (mg/L),"4,34",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"4,34",4.34,2025-05-08,JARDIM SANTO INACIO,False
637,250104000779,SAA,2025,5,2025-05-08,TANCREDO NEVES,Urbana,-12.9456707,-38.4466258,Cloro residual livre (mg/L),"2,22",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"2,22",2.22,2025-05-08,TANCREDO NEVES,False
638,250104000771,SAA,2025,5,2025-05-05,JARDIM PLACAFORD,Urbana,-12.9500873,-38.3720693,Cloro residual livre (mg/L),"2,53",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"2,53",2.53,2025-05-05,JARDIM PLACAFORD,False
639,250104000773,SAA,2025,5,2025-05-05,ITAPUA,Urbana,-12.9518971,-38.3601786,Cloro residual livre (mg/L),"5,16",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"5,16",5.16,2025-05-05,ITAPUA,False
640,250104000776,SAA,2025,5,2025-05-05,PRAIA DO FLAMENGO,Urbana,-12.928765,-38.3238435,Cloro residual livre (mg/L),"3,14",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"3,14",3.14,2025-05-05,PRAIA DO FLAMENGO,False
641,250104000775,SAA,2025,5,2025-05-05,STELLA MARIS,Urbana,-12.9366001,-38.3322851,Cloro residual livre (mg/L),"1,86",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"1,86",1.86,2025-05-05,STELLA MARIS,True
642,250104000774,SAA,2025,5,2025-05-05,STELLA MARIS,Urbana,-12.9426413,-38.3398008,Cloro residual livre (mg/L),"4,72",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"4,72",4.72,2025-05-05,STELLA MARIS,False
643,250104000777,SAA,2025,5,2025-05-05,JARDIM DAS MARGARIDAS,Urbana,-12.8993739,-38.3539886,Cloro residual livre (mg/L),"5,28",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"5,28",5.28,2025-05-05,JARDIM DAS MARGARIDAS,False
644,250104000768,SAA,2025,5,2025-05-05,ITAPUA,Urbana,-12.9391724,-38.3629398,Cloro residual livre (mg/L),"5,33",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"5,33",5.33,2025-05-05,ITAPUA,False
645,250104000769,SAA,2025,5,2025-05-05,ITAPUA,Urbana,-12.9505548,-38.3696501,Cloro residual livre (mg/L),"5,03",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"5,03",5.03,2025-05-05,ITAPUA,False
646,250104000770,SAA,2025,5,2025-05-05,ITAPUA,Urbana,-12.9491136,-38.3682064,Cloro residual livre (mg/L),"4,11",SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,"4,11",4.11,2025-05-05,ITAPUA,False
647,250104000781,SAA,2025,5,2025-05-08,MATA ESCURA,Urbana,-12.9312127,-38.4578836,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-05-08,MATA ESCURA,True
648,250104000788,SAA,2025,5,2025-05-19,PERIPERI,Urbana,-12.8647411,-38.4568219,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-05-19,PERIPERI,True
649,250104000787.1,SAA,2025,5,2025-05-15,FEDERACAO,Urbana,-12.9975004,-38.5130478,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-05-15,FEDERACAO,True
650,250104000785,SAA,2025,5,2025-05-15,FEDERACAO,Urbana,-12.9975004,-38.5127773,Coliformes totais,AUSENTE,INTRA-DOMICILIAR / INTRA-PREDIAL,Torneira após a reservação,AUSENTE,0.0,2025-05-15,FEDERACAO,True
651,250104000786,SAA,2025,5,2025-05-15,FEDERACAO,Urbana,-12.9975004,-38.5127773,Coliformes totais,PRESENTE,INTRA-DOMICILIAR / INTRA-PREDIAL,Torneira após a reservação,PRESENTE,1.0,2025-05-15,FEDERACAO,False
652,250104000775,SAA,2025,5,2025-05-05,STELLA MARIS,Urbana,-12.9366001,-38.3322851,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-05-05,STELLA MARIS,True
653,250104000784,SAA,2025,5,2025-05-08,CABULA,Urbana,-12.9585879,-38.4673789,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Reservatório de distribuição,AUSENTE,0.0,2025-05-08,CABULA,True
654,250104000778,SAA,2025,5,2025-05-08,NARANDIBA,Urbana,-12.953021,-38.4488291,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-05-08,NARANDIBA,True
655,250104000780,SAA,2025,5,2025-05-08,JARDIM SANTO INACIO,Urbana,-12.9299969,-38.461718,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-05-08,JARDIM SANTO INACIO,True
656,250104000779,SAA,2025,5,2025-05-08,TANCREDO NEVES,Urbana,-12.9456707,-38.4466258,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-05-08,TANCREDO NEVES,True
657,250104000771,SAA,2025,5,2025-05-05,JARDIM PLACAFORD,Urbana,-12.9500873,-38.3720693,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-05-05,JARDIM PLACAFORD,True
658,250104000776,SAA,2025,5,2025-05-05,PRAIA DO FLAMENGO,Urbana,-12.928765,-38.3238435,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-05-05,PRAIA DO FLAMENGO,True
659,250104000777,SAA,2025,5,2025-05-05,JARDIM DAS MARGARIDAS,Urbana,-12.8993739,-38.3539886,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-05-05,JARDIM DAS MARGARIDAS,True
660,250104000769,SAA,2025,5,2025-05-05,ITAPUA,Urbana,-12.9505548,-38.3696501,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-05-05,ITAPUA,True
661,250104000770,SAA,2025,5,2025-05-05,ITAPUA,Urbana,-12.9491136,-38.3682064,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-05-05,ITAPUA,True
662,250104000774,SAA,2025,5,2025-05-05,STELLA MARIS,Urbana,-12.9426413,-38.3398008,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-05-05,STELLA MARIS,True
663,250104000773,SAA,2025,5,2025-05-05,ITAPUA,Urbana,-12.9518971,-38.3601786,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-05-05,ITAPUA,True
664,250104000768,SAA,2025,5,2025-05-05,ITAPUA,Urbana,-12.9391724,-38.3629398,Coliformes totais,AUSENTE,SISTEMA DE DISTRIBUIÇÃO,Cavalete/Hidrômetro,AUSENTE,0.0,2025-05-05,ITAPUA,True
